SKNV,Benito Salas Airport,CO,2.57,75.1738,68172,1792
KLAN,Capital Region International Airport,US,42.4643,84.351,98886,2593
MPDA,Enrique Malek International Airport,PA,8.2328,82.2606,153124,2600
RCFN,Taitung Airport,TW,22.4517,-121.0607,48430,2439
LKMT,Leoš Janáček Airport Ostrava,CZ,49.4146,-18.0639,348093,3500
MMCM,Chetumal International Airport,MX,18.3017,88.1937,32368,2208
KLNK,Lincoln Airport (Nebraska),US,40.5104,96.4533,15513,3932
SBME,Macaé Airport,BR,-22.2045,41.455,33327,1200
SBMA,Marabá Airport,BR,-5.2204,49.0818,31971,2000
DNCA,Margaret Ekpo International Airport,NG,4.5833,-8.2049,402414,2451
ENKR,Kirkenes Airport Høybuktmoen,NO,69.433,-29.5316,6026,2115
EFVA,Vaasa Airport,FI,63.0243,-21.4551,45056,2500
USII,Izhevsk Airport,RU,56.5,-53.2724,78221,2500
LFBE,Bergerac Dordogne Périgord Airport,FR,44.4928,-0.3114,127429,2205
ENKB,Kristiansund Airport Kvernberget,NO,63.0643,-7.4934,65681,1840
GBYD,Banjul International Airport,GM,13.2017,16.3908,124759,3600
KDLH,Duluth International Airport,US,46.5032,92.1137,38120,3097
TUPJ,Terrance B. Lettsome International Airport,VG,18.2644,64.3235,0,1415
LFBL,Limoges - Bellegarde Airport,FR,45.5139,-1.1049,62643,2440
SPTU,Padre Aldamiz International Airport,PE,-12.3649,69.1343,2254,3500
DNBE,Benin Airport,NG,6.1901,-5.3558,96737,2399
NZNV,Invercargill Airport,NZ,-46.2444,-168.1847,8820,2210
SAZB,Comandante Espora Airport,AR,-38.4329,62.1009,180438,2030
SKPS,Antonio Nariño Airport,CO,1.2346,77.1729,350432,2312
RJSC,Yamagata Airport,JP,38.2443,-140.2216,436338,2000
URKG,Gelendzhik Airport,RU,44.3421,-38.0034,0,3100
MMPS,Puerto Escondido International Airport,MX,15.5236,97.052,0,2300
VVPK,Pleiku Airport,VN,14.0016,-108.0101,586553,2400
LTCN,Kahramanmaraş Airport,TR,37.322,-36.5712,256978,2300
SBBH,Belo Horizonte/Pampulha - Carlos Drummond de Andrade Airport,BR,-19.5107,43.5702,41619,2538
UKDD,Dnipropetrovsk International Airport,UA,48.2126,-35.0602,909685,2841
USDD,Salekhard Airport,RU,66.3521,-66.3544,29359,2718
KGFK,Grand Forks International Airport,US,47.5657,97.1034,6982,1282
EYPA,Palanga International Airport,LT,55.5824,-21.0538,387945,2280
FWKI,Lilongwe International Airport,MW,-13.4721,-33.4651,240024,3540
KAZO,Kalamazoo/Battle Creek International Airport,US,42.1406,85.3307,92931,1982
RPMO,Labo Airport,PH,8.1043,-123.5028,463109,1350
WIMB,Binaka Airport,ID,1.0958,-97.4216,149660,1335
KIDA,Idaho Falls Regional Airport,US,43.3049,112.0416,91637,2744
VELP,Lengpui Airport,IN,23.5018,-92.3713,60171,2500
RCFG,Matsu Nangan Airport,TW,26.0935,-119.5729,2196176,1579
ETNL,Rostock-Laage Airport,DE,53.5506,-12.1642,99352,2500
LTCO,Ağrı Airport,TR,39.3916,-43.0138,164485,3000
YNWN,Newman Airport,AU,-23.2504,-119.4811,512,2072
FGSL,Malabo International Airport,GQ,3.4518,-8.4231,13182,2940
SBIZ,Imperatriz Airport,BR,-5.315,47.273,79903,1798
URMG,Grozny Airport,RU,43.2318,-45.4159,156226,2500
YGLA,Gladstone Airport,AU,-23.5211,-151.1323,1157,1920
SBMK,Montes Claros Airport,BR,-16.4222,43.4919,16321,2100
LESO,San Sebastián Airport,ES,43.2123,1.4726,85047,1800
EDDE,Erfurt-Weimar Airport,DE,50.5847,-10.5729,310764,2600
RPVR,Roxas Airport,PH,11.3552,-122.4507,188161,1890
MUCU,Antonio Maceo Airport,CU,19.5812,75.5008,0,4002
ESMX,Växjö/Kronoberg Airport,SE,56.5544,-14.434,48184,2103
LGKL,Kalamata International Airport,GR,37.0406,-22.0132,154738,2703
UOII,Igarka Airport,RU,67.2612,-86.3718,4905,2512
SASJ,Gobernador Horacio GuzmÃ¡n International Airport,AR,-24.231,65.0539,152337,2950
ESNQ,Kiruna Airport,SE,67.492,-20.2012,4827,2502
DNIM,Sam Mbakwe Airport,NG,5.2537,-7.1221,587681,2700
ESNN,Sundsvall-Timrå Airport,SE,62.3141,-17.2638,65164,2090
EBAW,Antwerp International Airport,BE,51.1122,-4.2737,1860666,1510
MMLM,Fort Valley Federal International Airport,MX,25.4106,109.0452,29738,2000
FBMN,Maun Airport,BW,-19.5821,-23.2552,4314,2000
NTTB,Bora Bora Airport,PF,-16.2637,151.4511,0,1500
WMKI,Sultan Azlan Shah Airport,MY,4.3409,-101.0535,233554,2000
SAWG,Piloto Civil Norberto FernÃ¡ndez International Airport,AR,-51.3631,69.1845,4463,3550
SBBV,Boa Vista International Airport,BR,2.5029,60.4132,4850,2700
VTCL,Lampang Airport,TH,18.1615,-99.3015,158449,1971
HRYR,Kigali International Airport,RW,-1.5759,-30.0759,836367,3500
UECT,Talakan Airport,RU,59.5235,-111.0238,503,3100
YMAY,Albury Airport,AU,-36.0406,-146.5729,10062,1900
EKRN,Bornholm Airport,DK,55.0348,-14.4534,0,2002
VTUL,Loei Airport,TH,17.2621,-101.4319,68327,2100
KUNV,University Park Airport,US,40.5057,77.5055,82728,2042
LRSV,Suceava Airport,RO,47.4115,-26.2115,188874,2460
VVDH,Dong Hoi Airport,VN,17.3054,-106.3528,8589,2400
ROKJ,Kumejima Airport,JP,26.2149,-126.425,0,2000
UIUU,Baikal International Airport,RU,51.4827,-107.2617,12722,2997
KAEX,Alexandria International Airport (Louisiana),US,31.1939,92.3255,121505,2850
KELM,Elmira/Corning Regional Airport,US,42.0936,76.533,87791,2439
HDAM,Djibouti-Ambouli International Airport,DJ,11.3247,-43.0933,135635,3150
LTCP,Adıyaman Airport,TR,37.4354,-38.2808,176192,2500
YMIA,Mildura Airport,AU,-34.1345,-142.051,30429,1830
USHH,Khanty-Mansiysk Airport,RU,61.0142,-69.0512,48152,2800
RJSF,Fukushima Airport,JP,37.1339,-140.2541,248826,2500
SAVT,Almirante Marcos A. Zar Airport,AR,-43.1235,65.1702,74435,2560
KACK,Nantucket Memorial Airport,US,41.151,70.0332,27172,1921
YPKG,Kalgoorlie-Boulder Airport,AU,-30.4722,-121.2743,451,2000
UWKS,Cheboksary Airport,RU,56.0524,-47.205,772873,2512
LTBR,Yenişehir Airport,TR,40.1518,-29.3345,380936,2993
RJCO,Okadama Airport,JP,43.0703,-141.2252,1512837,1500
RJDT,Tsushima Airport,JP,34.1706,-129.1952,30496,2000
RPMG,Dipolog Airport,PH,8.3605,-123.2002,288078,2100
LIRZ,Perugia San Francesco d'Assisi - Umbria International Airport,IT,43.0545,-12.3047,204420,2199
GUCY,Conakry International Airport,GN,9.3437,13.3643,134070,3300
WMKD,Sultan Haji Ahmad Shah Airport,MY,3.4611,-103.1232,57972,2804
LTCT,Iğdır Airport,TR,39.5836,-43.5236,164782,3000
NZRO,Rotorua Regional Airport,NZ,-38.0633,-176.1901,62010,2114
RJSM,Misawa Airport,JP,40.4219,-141.2219,197558,3000
EGPB,Sumburgh Airport,GB,59.5253,1.1738,0,1426
EFKU,Kuopio Airport,FI,63.0031,-27.474,110467,2800
KMBS,MBS International Airport,US,43.3158,84.0447,264281,2439
LFJL,Metz-Nancy-Lorraine Airport,FR,48.5842,-6.1448,635077,3050
ESMQ,Kalmar Airport,SE,56.4107,-16.1715,67557,2050
VORY,Rajahmundry Airport,IN,17.0637,-81.4906,404673,1749
EFIV,Ivalo Airport,FI,68.3639,-27.245,1112,2499
WAWB,Betoambari Airport,ID,-5.2916,-122.3405,182975,1950
ENDU,Bardufoss Airport,NO,69.0321,-18.3225,16056,2443
DXXX,Lomé-Tokoin Airport,TG,6.0956,-1.1516,1420203,3001
KCWA,Central Wisconsin Airport,US,44.4639,89.4,97574,2331
WATE,H. Hasan Aroeboesman Airport,ID,-8.5057,-121.394,87282,1658
URMN,Nalchik Airport,RU,43.3048,-43.3818,134261,2200
SPHO,Coronel FAP Alfredo Mendívil Duarte Airport,PE,-13.0917,74.1215,268698,2800
SKLT,Alfredo Vásquez Cobo International Airport,CO,-4.1136,69.5635,39055,1880
RCYU,Hualien Airport,TW,24.0123,-121.3705,170093,2750
UWLW,Ulyanovsk Vostochny Airport,RU,54.2358,-48.4804,1104144,5000
UNWW,Spichenkovo Airport,RU,53.4836,-86.5242,12017,2680
LFMU,Béziers Cap d'Agde Airport,FR,43.1924,-3.2112,289177,2000
KMTJ,Montrose Regional Airport,US,38.3035,107.5338,7274,3048
YSDU,Dubbo City Regional Airport,AU,-32.13,-148.343,4376,1708
MPMG,"Albrook ""Marcos A. Gelabert"" International Airport",PA,8.5824,79.332,0,1800
LGHI,Chios Island National Airport,GR,38.2035,-26.0826,80279,1511
YPMQ,Port Macquarie Airport,AU,-31.2609,-152.5147,29100,1800
EFTP,Tampere-Pirkkala Airport,FI,61.2455,-23.3516,75260,2700
EHGG,Groningen Airport Eelde,NL,53.073,-6.35,483393,2500
LEVD,Valladolid Airport,ES,41.4222,4.5107,78914,3000
SKVV,La Vanguardia Airport,CO,4.1004,73.3649,368948,2000
RKJK,Gunsan Airport,KR,35.5413,-126.3658,42010,2743
LTAP,Amasya Merzifon Airport,TR,40.4945,-35.3119,92515,2926
HTMW,Mwanza Airport,TZ,-2.264,-32.5557,141528,3010
ESDF,Ronneby Airport,SE,56.16,-15.1554,69077,2331
DAAE,Soummam - Abane Ramdane Airport,DZ,36.4243,-5.041,390703,2400
LFBH,La Rochelle - Île de Ré Airport,FR,46.1045,1.1143,514642,2255
YSWG,Wagga Wagga Airport,AU,-35.0955,-147.2758,26208,1768
KRST,Rochester International Airport,US,43.543,92.3,16612,2753
LTBH,Çanakkale Airport,TR,40.0816,-26.2536,46233,2350
SARE,Resistencia International Airport,AR,-27.2659,59.0322,34560,2850
KERI,Erie International Airport,US,42.0455,80.1034,470324,1981
GVSV,Cesária Évora Airport,CV,16.4959,25.0325,0,1975
VAJB,Jabalpur Airport,IN,23.401,-80.0307,818677,1988
LOWK,Klagenfurt Airport,AT,46.3834,-14.2014,167413,2720
VTSC,Narathiwat Airport,TH,6.3112,-101.4435,248065,2500
LFTW,Nîmes Alès Camargue Cévennes Airport,FR,43.4527,-4.2459,72709,2443
VTSR,Ranong Airport,TH,9.4639,-98.3507,9851,2000
LGAL,Alexandroupoli Airport,GR,40.5121,-25.5723,10924,2582
SKMZ,La Nubia Airport,CO,5.0147,75.2745,274769,1421
SKLC,Antonio Roldán Betancourt Airport,CO,7.4843,76.4259,37954,2180
KHTS,Tri-State Airport,US,38.2201,82.3331,148153,2139
SULS,Capitán de Corbeta Carlos A. Curbelo International Airport,UY,-34.5118,55.0539,48306,1600
GQNN,Nouakchott International Airport,MR,18.0552,15.5652,1647,3010
LLOV,Ovda Airport,IL,29.5625,-34.5609,3676,3000
USRO,Noyabrsk Airport,RU,63.11,-75.1612,67775,2509
RPUT,Tuguegarao Airport,PH,17.3818,-121.4352,155534,1965
FKYS,Yaoundé Nsimalen International Airport,CM,3.4321,-11.3312,89722,3400
FAKN,Kruger Mpumalanga International Airport,ZA,-25.23,-31.062,267761,3100
EPLL,Łódź Władysław Reymont Airport,PL,51.4319,-19.2353,288072,2500
LGKP,Karpathos Island National Airport,GR,35.2514,-27.0848,3151,2399
LGPA,Paros National Airport,GR,37.004,-25.0741,37021,710
KRFD,Chicago Rockford International Airport,US,42.1143,89.055,286453,2499
SAZM,Astor Piazzolla International Airport,AR,-37.5603,57.3424,23413,2200
BIAR,Akureyri Airport,IS,65.3936,18.0422,19005,2400
KLRD,Laredo International Airport,US,27.3238,99.2742,10506,1807
YBMA,Mount Isa Airport,AU,-20.395,-139.292,1601,2560
GCHI,El Hierro Airport,ES,27.4853,17.5313,0,1250
KIAG,Niagara Falls International Airport,US,43.0626,78.5646,422207,1582
YEML,Emerald Airport,AU,-23.3403,-148.1044,1001,1900
YSTW,Tamworth Airport,AU,-31.0502,-150.5056,3567,2200
MMMT,Minatitlán/Coatzacoalcos International Airport,MX,18.0613,94.3451,561918,2100
TLPC,George F. L. Charles Airport,LC,14.0113,60.5935,0,1898
KHLN,Helena Regional Airport,US,46.3624,111.5859,2031,2743
RPMP,Pagadian Airport,PH,7.4938,-123.2729,84930,1880
VTPM,Mae Sot Airport,TH,16.4159,-98.3242,126578,1500
USCM,Magnitogorsk International Airport,RU,53.2336,-58.4524,28584,3250
EGNJ,Humberside Airport,GB,53.3428,0.2103,266581,2196
TFFG,L'Espérance Airport,MF,18.0602,63.0256,478338,1200
LFOT,Tours Val de Loire Airport,FR,47.2555,-0.4323,94281,2404
LTFC,Isparta Süleyman Demirel Airport,TR,37.5154,-30.2255,87907,3000
SBJR,Jacarepaguá Airport,BR,-22.5915,43.2212,2408562,900
VVCS,Con Dao Airport,VN,8.4357,-106.3744,0,1830
KSPI,Abraham Lincoln Capital Airport,US,39.5039,89.4041,43078,2439
FQBR,Beira Airport,MZ,-19.4747,-34.5427,102595,2362
EGAE,City of Derry Airport,GB,55.0234,7.0943,195635,1969
UNAA,Abakan International Airport,RU,53.4436,-91.2309,21992,3250
LWOH,"Ohrid ""St. Paul the Apostle"" Airport",MK,41.1048,-20.4432,192390,2550
LFLB,Chambéry Airport,FR,45.3824,-5.5252,241421,2020
LDRI,Rijeka Airport,HR,45.1301,-14.3413,52881,2500
SKEJ,Yariguíes Airport,CO,7.0128,73.4824,138839,1800
ULAM,Naryan-Mar Airport,RU,67.3824,-53.073,608,2500
LSZB,Bern Airport,CH,46.5444,-7.2957,62904,1730
GMML,Hassan I Airport,MA,27.0906,13.1309,14445,2701
LGRX,Araxos Airport,GR,38.0904,-21.2532,37630,3352
VEGY,Gaya Airport,IN,24.444,-84.5704,586269,2286
EGPA,Kirkwall Airport,GB,58.5729,2.5402,0,1428
ENSB,Svalbard Airport Longyear,SJ,78.1446,-15.2756,463,2483
LFRK,Caen - Carpiquet Airport,FR,49.1024,0.27,622011,1900
KCMI,University of Illinois Willard Airport,US,40.0221,88.1641,247010,1981
SARP,Libertador General José de San Martín Airport,AR,-27.2309,55.5814,71832,2200
RKPS,Sacheon Airport,KR,35.0519,-128.0412,230702,2743
HBBA,Bujumbura International Airport,BI,-3.1926,-29.1907,563895,3600
EHBK,Maastricht Aachen Airport,NL,50.5457,-5.4637,959458,2500
VEMR,Dimapur Airport,IN,25.5302,-93.4616,90797,2290
KCPR,Casper-Natrona County International Airport,US,42.5447,106.275,1340,3098
KNZC,Naval Air Station Cecil Field,US,30.1307,81.5236,602161,2439
EGPM,Scatsta Airport,GB,60.2558,1.1746,50521,1360
YBUD,Bundaberg Airport,AU,-24.5414,-152.1908,5183,2000
YHBA,Hervey Bay Airport,AU,-25.1908,-152.5248,14989,2000
ENHF,Hammerfest Airport,NO,70.4047,-23.4007,17311,880
KTOL,Toledo Express Airport,US,41.3512,83.4828,128641,3231
NWWL,Ouanaham Airport,NC,-20.463,-167.1424,0,1250
YPLC,Port Lincoln Airport,AU,-34.3619,-135.5248,1076,1499
FAKM,Kimberley Airport,ZA,-28.4806,-24.4549,48604,3000
KABI,Abilene Regional Airport,US,32.2448,99.4059,8865,1121
VABJ,Bhuj Airport,IN,23.1716,-69.4013,132125,2501
USMM,Nadym Airport,RU,65.2848,-72.4212,37146,2548
VAJJ,Juhu Aerodrome,IN,19.0553,-72.5002,0,1143
TFFJ,Gustaf III Airport,BL,17.5416,62.5038,0,650
GFLL,Lungi International Airport,SL,8.3659,13.1144,2172418,3200
DNKA,Kaduna Airport,NG,10.4145,-7.1912,180212,3000
YPBO,Paraburdoo Airport,AU,-23.1017,-117.4446,513,2132
EBLG,Liège Airport,BE,50.3815,-5.2636,255260,3700
USKK,Pobedilovo Airport,RU,58.3012,-49.2054,34850,2703
MMZO,Playa de Oro International Airport,MX,19.0841,104.3332,130213,2200
MHLC,Golosón International Airport,HN,15.4434,86.5108,83283,2950
LEPP,Pamplona Airport,ES,42.4612,1.3849,27729,2207
MMCP,Ing. Alberto AcuÃ±a Ongay International Airport,MX,19.49,90.3001,96937,2500
LTCU,Bingöl Airport,TR,38.514,-40.3533,141335,2300
VTSE,Chumphon Airport,TH,10.424,-99.2142,361708,2100
LFRG,Deauville - Normandie Airport,FR,49.2155,-0.0915,354778,2550
SCIP,Mataveri International Airport,CL,-27.0953,109.2519,0,3318
MMEP,Amado Nervo International Airport,MX,21.251,104.5035,43552,2300
RPLI,Laoag International Airport,PH,18.1041,-120.3155,0,2420
MMPN,Uruapan International Airport,MX,19.2348,102.022,309295,2400
PADQ,Kodiak Airport,US,57.4459,152.2938,207,2296
UUYS,Usinsk Airport,RU,66.0,-57.22,25120,2502
SKIB,Perales Airport,CO,4.2517,75.0757,140568,1800
FSPP,Praslin Island Airport,SC,-4.1909,-55.413,0,1405
KCLL,Easterwood Airport,US,30.3519,96.215,36090,1569
VDSV,Sihanoukville International Airport,KH,10.3448,-103.3813,0,1800
MMIA,Lic. Miguel de la Madrid Airport,MX,19.1637,103.3437,46374,2300
DRRN,Diori Hamani International Airport,NE,13.2854,-2.1013,41302,3000
GMMH,Dakhla Airport,MA,23.4305,15.5555,4091,3000
LTCW,Hakkari YÃ¼ksekova Airport,TR,37.3306,-44.1401,125472,3200
FLHN,Harry Mwanga Nkumbula International Airport,ZM,-17.4918,-25.4922,16578,2256
UWPP,Penza Airport,RU,53.07,-45.01,735718,2800
YBWW,Brisbane West Wellcamp Airport,AU,-27.333,-151.4735,12177,2870
UKOH,Kherson International Airport,UA,46.4005,-32.3008,64522,2500
KNYL,Yuma International Airport,US,32.3924,114.3622,12417,4054
ULWC,Cherepovets Airport,RU,59.1636,-38.0142,511595,2523
DAON,Zenata - Messali El Hadj Airport,DZ,35.0045,1.2725,122278,2600
YDPO,Devonport Airport,AU,-41.1011,-146.2548,123189,1838
ESSL,Linköping City Airport,SE,58.243,-15.4022,98502,2130
RPUN,Naga Airport,PH,13.3505,-123.1612,145694,1402
SAWE,Hermes Quijada International Airport,AR,-53.4652,67.4514,0,2000
EGNV,Durham Tees Valley Airport,GB,54.3033,1.2546,331621,2291
ENFL,Florø Airport,NO,61.3501,-5.0129,22474,1264
FQNP,Nampula Airport,MZ,-15.062,-39.1654,381301,2000
FVFA,Victoria Falls Airport,ZW,-18.0545,-25.502,7602,2286
EGPO,Stornoway Airport,GB,58.1256,6.1952,29038,1000
ESMT,Halmstad Airport,SE,56.4127,-12.4912,63212,2261
ENLK,Leknes Airport,NO,68.0909,-13.3634,9078,1070
EKKA,Karup Airport,DK,56.1751,-9.0729,170465,3048
GLRB,Roberts International Airport,LR,6.1402,10.2144,118108,3353
LBPD,Plovdiv Airport,BG,42.0404,-24.5153,198885,2500
BGSF,Kangerlussuaq Airport,GL,67.0101,50.4122,623,2810
YARM,Armidale Airport,AU,-30.3142,-151.3701,3470,1738
KSAF,Santa Fe Municipal Airport,US,35.3702,106.052,11813,2550
ENBN,Brønnøysund Airport Brønnøy,NO,65.274,-12.1303,11148,1200
NSTU,Pago Pago International Airport,AS,-14.1941,170.4243,0,3048
VIGG,Gaggal Airport,IN,32.0954,-76.1548,327480,1408
LFRH,Lorient South Brittany Airport,FR,47.4538,3.2624,26233,1670
KGRI,Central Nebraska Regional Airport,US,40.5803,98.1835,24669,2134
PAOT,Ralph Wien Memorial Airport,US,66.5305,162.3556,149,1798
KACT,Waco Regional Airport,US,31.3641,97.135,78448,2010
SBKG,Campina Grande Airport,BR,-7.1609,35.5342,172772,1600
RPNS,Sayak Airport,PH,9.5132,-126.005,115554,1326
LTAZ,Nevşehir Kapadokya Airport,TR,38.4608,-34.3135,171342,3000
USRK,Kogalym International Airport,RU,62.1124,-74.3206,3768,2507
SBMT,Campo de Marte Airport,BR,-23.3025,46.3803,2407868,1600
LFMH,Saint-Étienne–Bouthéon Airport,FR,45.3226,-4.1747,256815,2300
HTAR,Arusha Airport,TZ,-3.22,-36.3719,42390,1620
VOBM,Belgaum Airport,IN,15.5133,-74.3703,235644,2190
LFCR,Rodez-Marcillac Airport,FR,44.2408,-2.2858,64022,2100
EFJO,Joensuu Airport,FI,62.3932,-29.3728,24792,2500
LFRD,Dinard-Pleurtuit-Saint-Malo Airport,FR,48.3516,2.0448,207600,2200
KSJT,San Angelo Regional Airport,US,31.2118,100.2946,5115,2453
SCVD,Pichoy Airport,CL,-39.3859,73.051,30886,2100
KPGV,Pitt-Greenville Airport,US,35.3807,77.2307,53126,1981
LIMZ,Cuneo International Airport,IT,44.3249,-7.3723,60302,2104
HEBL,Abu Simbel Airport,EG,22.2233,-31.3642,520,3000
ESSP,Norrköping Airport,SE,58.351,-16.1354,78240,2203
KSBY,Salisbury-Ocean City-Wicomico Regional Airport,US,38.2024,75.3034,70861,1951
LFBI,Poitiers-Biard Airport,FR,46.3515,-0.1824,60136,2350
YMRB,Moranbah Airport,AU,-22.0328,-148.0437,522,1524
KORH,Worcester Regional Airport,US,42.1602,71.5233,488105,2134
UIBB,Bratsk Airport,RU,56.2212,-101.4153,28978,3160
UELL,Chulman Airport,RU,56.5448,-124.5443,1784,3600
ENOV,Ørsta–Volda Airport Hovden,NO,62.1043,-6.0433,60608,1070
EFKS,Kuusamo Airport,FI,65.5925,-29.1355,7063,2500
UKLI,Ivano-Frankivsk International Airport,UA,48.5303,-24.411,188265,2507
TJVQ,Antonio Rivera Rodríguez Airport,PR,18.0805,65.2937,32939,1311
ESOW,Stockholm Västerås Airport,SE,59.3522,-16.3801,149828,2581
HAMK,Alula Aba Nega Airport,ET,13.2802,-39.32,172632,3604
ENSK,Stokmarknes Airport Skagen,NO,68.3451,-15.0134,23162,919
HKEL,Eldoret International Airport,KE,0.2416,-35.142,437392,3475
YGEL,Geraldton Airport,AU,-28.4746,-114.4225,73,1981
LGIO,Ioannina National Airport,GR,39.4147,-20.4921,121671,2400
ENRA,Mo i Rana Airport Røssvoll,NO,66.215,-14.1806,13091,871
KMVY,Martha's Vineyard Airport,US,41.2335,70.3652,25195,1678
KLCH,Lake Charles Regional Airport,US,30.0734,93.1324,107631,1585
LFGJ,Dole-Jura Airport,FR,47.0234,-5.2606,83878,2800
KFLO,Florence Regional Airport,US,34.1107,79.4326,45439,1829
YPKU,East Kimberley Regional Airport,AU,-15.4641,-128.4229,564,1829
MDLR,La Romana International Airport,DO,18.2708,68.563,165554,2949
LTBU,Tekirdağ Çorlu Airport,TR,41.0818,-27.5509,227808,3000
RPUO,Basco Airport,PH,20.2705,-121.5848,0,1250
ENSH,Svolvær Airport Helle,NO,68.1436,-14.093,12573,946
SBUR,Uberaba Airport,BR,-19.4553,47.5758,24484,1759
LTBZ,Zafer Airport,TR,39.0641,-30.0748,168469,3000
RPUY,Cauayan Airport,PH,16.5548,-121.4511,349172,2096
RPMN,Sanga-Sanga Airport,PH,5.0249,-119.4435,1875,1930
PASC,Deadhorse Airport,US,70.1141,148.2754,495,1981
HHAS,Asmara International Airport,ER,15.1731,-38.5439,329469,3000
FEFF,Bangui M'Poko International Airport,CF,4.2355,-18.3108,59478,2600
ESGJ,Jönköping Airport,SE,57.453,-14.0418,59274,2203
ENVD,Vadsø Airport,NO,70.0355,-29.5041,5431,997
LFRQ,Quimper-Cornouaille Airport,FR,47.583,4.1004,6142,2150
KDHN,Dothan Regional Airport,US,31.1916,85.4248,158064,2590
LFOK,Châlons Vatry Airport,FR,48.4624,-4.1222,278264,3860
VTBO,Trat Airport,TH,12.1629,-102.1908,13545,1509
LTFM,Istanbul Airport,TR,41.1631,-28.4507,4131731,4100
KYNG,Youngstown-Warren Regional Airport,US,41.1539,80.4045,324891,1525
LGLM,Lemnos International Airport,GR,39.5502,-25.1411,1685,3016
BIEG,Egilsstaðir Airport,IS,65.17,14.2405,5563,2000
KEAT,Pangborn Memorial Airport,US,47.2353,120.1222,12335,1359
LTAL,Kastamonu Airport,TR,41.1901,-33.4746,79126,2250
EGHE,St Mary's Airport (Isles of Scilly),GB,49.5448,6.173,0,525
WALS,Temindung Airport,ID,-0.2853,-117.0922,230574,1160
KSAW,Sawyer International Airport,US,46.2113,87.2343,17273,3770
PABR,Wiley Post-Will Rogers Memorial Airport,US,71.1708,156.4558,5984,2164
NTTM,Moorea Airport,PF,-17.2922,149.4543,0,1237
ESNO,Örnsköldsvik  Airport,SE,63.243,-18.5924,17758,2014
MMLT,Loreto International Airport,MX,25.5921,111.2053,6500,2200
SCJO,Cañal Bajo Carlos Hott Siebert Airport,CL,-40.3641,73.0338,101809,1700
EFKI,Kajaani Airport,FI,64.1703,-27.4115,33884,2500
PAHO,Homer Airport,US,59.3844,151.2837,4145,2042
ESOE,Örebro Airport,SE,59.1325,-15.0217,86919,2601
HEAT,Assiut Airport,EG,27.0247,-31.0043,482,3019
KRDD,Redding Municipal Airport,US,40.3032,122.1735,70414,2135
LGNX,Naxos Island National Airport,GR,37.0452,-25.2206,75854,901
ENSG,Sogndal Airport Haukåsen,NO,61.0926,-7.0817,12441,1110
RPLU,Lubang Airport,PH,13.5127,-120.0629,0,1210
ENBL,Førde Airport Bringeland,NO,61.2328,-5.4525,19347,1019
LIMP,Parma Airport,IT,44.492,-10.1743,64025,2122
LZTT,Poprad-Tatry Airport,SK,49.0425,-20.1428,187117,2600
BGJN,Ilulissat Airport,GL,69.1436,51.0326,11583,845
MMCV,General Pedro José Méndez International Airport,MX,23.4214,98.5723,5774,2200
ESOK,Karlstad Airport,SE,59.2641,-13.2015,56525,2516
VVDB,Dien Bien Phu Airport,VN,21.235,-103.0029,114123,1830
KVLD,Valdosta Regional Airport,US,30.4653,83.1634,18033,2439
KSMX,Santa Maria Public Airport,US,34.5356,120.2725,16343,2440
SBCZ,Cruzeiro do Sul International Airport,BR,-7.3558,72.461,4780,2400
LTBY,Anadolu Airport,TR,39.4836,-30.311,166464,3000
VTPO,Sukhothai Airport,TH,17.1416,-99.4905,112794,2100
LGML,Milos Island National Airport,GR,36.4149,-24.2837,1311,1030
KSGU,St. George Regional Airport,US,37.0211,113.3036,26505,2835
ENST,SandnessjøenAirport Stokka,NO,65.5724,-12.2808,23544,1086
NTTG,Rangiroa Airport,PF,-14.5723,147.3932,0,2100
UKLN,Chernivtsi International Airport,UA,48.1532,-25.5852,126780,2200
EKSB,Sønderborg Airport,DK,54.5752,-9.473,219072,1797
KBQK,Brunswick Golden Isles Airport,US,31.1532,81.2759,56652,2439
EFJY,Jyväskylä  Airport,FI,62.2403,-25.4022,59785,2601
FMEP,Pierrefonds Airport,RE,-21.1918,-55.2532,129094,2100
LFSL,Brive-Souillac Airport,FR,45.0223,-1.2908,85321,2100
DAAT,Aguenar - Hadj Bey Akhamok Airport,DZ,22.484,-5.27,518,3600
EKEB,Esbjerg Airport,DK,55.3133,-8.3312,28637,2599
ENMS,Mosjøen Airport Kjærstad,NO,65.4702,-13.1254,9900,1019
KDIK,Dickinson Theodore Roosevelt Regional Airport,US,46.475,102.4807,1485,1950
KLUK,Cincinnati Municipal Lunken Airport,US,39.0612,84.2507,647888,1159
WMKM,Malacca International Airport,MY,2.1547,-102.1511,711792,2135
EFKK,Kokkola-Pietarsaari Airport,FI,63.4313,-23.0821,34568,2500
GMMI,Essaouira-Mogador Airport,MA,31.2351,9.4054,133243,2100
LDOS,Osijek Airport,HR,45.2746,-18.4837,124881,2500
EFKE,Kemi-Tornio Airport,FI,65.4645,-24.3505,29867,2503
KROW,Roswell International Air Center,US,33.1806,104.3152,5437,3963
EGHC,Land's End Airport,GB,50.061,5.4014,264276,784
VVTH,Dong Tac Airport,VN,13.0258,-109.2002,540758,2902
MMMA,General Servando Canales International Airport,MX,25.4612,97.3131,152870,2300
MPSM,Scarlett Martínez Airport,PA,8.2233,80.074,19835,2450
